dataset,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
292,0.9910760598382222,0.0243902439024389,0.7430304887930916,0.9946303180503924,0.8844542341540629,0.0878621229379673,0.1718526393758908,,0.1959058832005505,,0.9851851851851852,,0.9074074074074074,,0.9853131280542502,0.0591689617707691,0.1043940755184287,,0.1444444444444445,,0.0555555555555555,,0.9653497942386832,0.3666666666666666,0.3992399350519638,0.1361934782450684,0.2444444444444444,0.430555389002113,0.137037037037037,0.3445250468642864,0.0078124999999999,0.0432128231230189,0.0481481481481481,0.0111111111111111,0.2307692307692307
293,0.7346451526501955,0.5126601869621742,200000001.0,1.0064935064935066,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.2709677419354839,,
294,0.9990102708804812,0.0027397260273972,200000001.0,1.018867924528302,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1296296296296296,,
298,0.978070970973496,0.0587155963302752,0.8941904997370571,0.9516221187336124,0.8511257085429348,0.1099410625457267,0.1759189476852388,,0.017553621094276,,0.8517786561264822,,0.6146245059288538,,0.9837197238379928,0.0414080400595119,0.088807291018685,,0.1146245059288537,,0.1067193675889328,,0.9798426783733536,0.258893280632411,0.3447901378824141,0.1518039653982342,0.1462450592885375,0.3537014056820832,0.1462450592885375,0.3537014056820832,0.0057803468208092,0.0215260550656704,0.0276679841897233,0.0039525691699604,0.1428571428571428
299,1.0,0.0,1.0,1.0,0.9825990516110348,0.07809115357177,0.1247553485651747,,0.0,,0.3153846153846154,,0.0,,0.9923076923076924,0.0877058019307029,0.0,,0.0,,0.0,,0.8117159763313609,0.2307692307692307,0.4964685113063863,0.0046699771193433,0.1461538461538461,0.3546269677074806,0.0,0.0,0.0076923076923076,0.0,1.015384615384615,0.0076923076923076,0.0075757575757575
300,0.9431340036829804,0.1443537999141262,200000001.0,1.0034129692832765,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1020408163265306,,
301,0.9994110647387552,0.0016313213703099,0.7590476197849206,0.9850931677018634,0.8994699565707459,0.0834361837045384,0.2505421715961563,,0.3970544959128066,,0.8857142857142857,,0.7428571428571429,,0.9651218834747368,0.1151461698114783,0.1259689170399981,,0.1999999999999999,,0.1571428571428571,,0.9524489795918368,0.5142857142857142,0.4194154515018733,0.2256034465813341,0.3428571428571428,0.4780914437337575,0.2857142857142857,0.45501575519329,0.0344827586206896,0.1006912870961261,0.1857142857142857,0.0142857142857142,0.0769230769230769
302,0.9677884628267678,0.0848806366047746,0.8877192982598765,0.8790896159317212,0.951534785621742,0.0313091559439103,0.706720118928829,,0.918918918918919,,0.9210526315789472,,0.9210526315789472,,0.9268611920252242,0.1467418362925724,0.2695123313736264,,0.368421052631579,,0.2894736842105263,,0.9425207756232687,0.6578947368421053,0.4850371023835789,0.2063383610829125,0.4473684210526316,0.5038966228735666,0.4210526315789473,0.5003554924018236,0.0588235294117647,0.0400499728575704,0.131578947368421,0.0263157894736842,0.2
303,0.9994110647387552,0.0016313213703099,0.6425850350985909,0.9784679089026916,0.9006552061894463,0.0944616633509915,0.2543927753442953,,0.3259863760217983,,0.8428571428571429,,0.7285714285714285,,0.9633690701093732,0.114592678034195,0.1326593046002897,,0.2142857142857143,,0.1714285714285713,,0.9524489795918368,0.5142857142857142,0.3842098671044778,0.228928776736912,0.3285714285714285,0.473085112648373,0.3142857142857143,0.4675826561931813,0.0499999999999999,0.1220571963616789,0.1571428571428571,0.0142857142857142,0.0909090909090909
304,0.9736680645496202,0.0700218818380745,1.0,1.0,0.9464380890673416,0.0878164782716794,0.088592753774881,,0.0352619236420967,,0.7857142857142857,,0.0,,0.9761904761904762,0.1543033499620919,0.0840624151766069,,0.119047619047619,,0.1904761904761904,,0.9336734693877552,0.5238095238095238,0.4545920005846001,0.1105730083283748,0.3571428571428571,0.4849656045851726,0.2619047619047619,0.4450006198693303,0.0833333333333333,0.1916898563584294,0.3809523809523809,0.0476190476190476,0.125
305,0.3920472495289009,0.833966970446422,200000001.0,1.00026518164943,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0143160127253446,,
306,0.9418285354475155,0.1473812423873326,0.9083175325305488,0.9200814000814,,,0.1243855371524533,,,,0.8091168091168092,,0.0,,0.9697976480767182,0.044072151762571,0.0553737768469031,,0.0569800569800569,,0.0854700854700855,,0.9086939229389372,0.2307692307692307,0.3372714705272492,0.1524914282263613,0.131054131054131,0.3379412881024071,0.1196581196581196,0.3250246538972477,0.024390243902439,0.1076927764586938,0.0968660968660968,0.0683760683760683,0.7058823529411765
307,0.9182958340544894,0.1999999999999999,0.8883004368268884,0.8319463087248322,0.3728866762279394,0.2330168675447923,0.0224381101522548,,0.0,,0.0,,0.0,,0.9551023499034524,0.0684257375520223,0.0,,0.0,,0.0,,0.4817777777777777,0.0133333333333333,0.0880452874202339,0.0430900642384131,0.0,0.0,0.0,0.0,0.0476190476190476,0.1816013425584944,0.0266666666666666,0.0133333333333333,0.5
308,0.9340680553754912,0.1651376146788991,200000001.0,1.002004008016032,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.034,,
309,0.9344102044538426,0.1643633307318245,200000001.0,1.001280409731114,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1010230179028133,,
315,0.6500224216483541,0.6153846153846154,1.0,1.0,0.9907026266220575,0.0547643908798133,0.0126596051392306,,0.0,,0.13,,0.0,,0.9983333333333332,0.0408248290463863,0.0,,0.0,,0.0,,0.6191027777777778,0.0033333333333333,0.4059654489598901,0.029453662334476,0.0,0.0,0.0,0.0,0.0028653295128939,0.0223928699367699,1.1,0.0466666666666666,0.0424242424242424
316,0.9980008838722996,0.005524861878453,0.6424688625085044,0.9740350877192984,0.9681029437564528,0.0543538576890388,0.3309912666251681,,0.2053268765133172,,0.7631578947368421,,0.5526315789473685,,0.9680681877859052,0.1109058045984975,0.1597724548753808,,0.2368421052631578,,0.1052631578947368,,0.9560249307479224,0.4210526315789473,0.3360137353603289,0.2412067409540799,0.25,0.4358898943540673,0.2763157894736842,0.4501461750891241,0.0357142857142857,0.1168049318564759,0.1447368421052631,0.0131578947368421,0.0909090909090909
318,0.998575538655458,0.0039403668738726,1.0,1.0,0.976913901900635,0.0443349131849391,0.1232747983095613,,0.0,,0.8172715894868585,,0.5669586983729662,,0.9996871088861076,0.0176887284419306,0.0271761129711112,,0.0269086357947434,,0.0212765957446808,,0.9976595823001532,0.2628285356695869,0.4251872718533748,0.0630685317355789,0.155819774718398,0.3627411516433392,0.1195244055068836,0.3244553288775647,0.0208333333333333,0.1421697940714128,0.0228410513141426,0.0075093867334167,0.3287671232876712
319,0.9348490242345946,0.1633691351045789,200000001.0,1.0178571428571428,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.6491228070175439,,
321,0.9815886212101388,0.0495698484227776,0.9266553149077368,0.9228176609369734,0.9890315039298296,0.0101339134420369,0.6136259314601435,,0.07320217050564,,0.9681159420289857,,0.8927536231884058,,0.9700194357081346,0.044783139893364,0.1848753618033553,,0.289855072463768,,0.3130434782608695,,0.9922873345935728,0.5797101449275363,0.4665235171068517,0.1070362827332691,0.3739130434782609,0.4845437118523489,0.2753623188405797,0.4473454641255203,0.0042553191489361,0.005246045700539,0.017391304347826,0.008695652173913,0.5
322,0.998363672593813,0.0045248868778281,0.8142262410729758,0.9795677136102668,0.9400807317762074,0.1396007417128244,0.1684184148170898,,0.0,,0.6878306878306878,,0.5767195767195767,,0.979289033322194,0.0699136837655632,0.1215006046429481,,0.1428571428571429,,0.1058201058201058,,0.9757005682931608,0.4285714285714285,0.3743984609369847,0.2336470300969601,0.2539682539682539,0.4364357804719848,0.164021164021164,0.3712782972620226,0.0357142857142857,0.1599510496762967,0.1216931216931216,0.0052910052910052,0.0434782608695652
323,0.8571484374283717,0.3213114754098359,1.0,1.0,0.9432487182202614,0.0683503780199214,0.1756418888079749,,0.0,,0.71875,,0.0,,0.96875,0.1767766952966369,0.0,,0.0,,0.0,,0.8818359375,0.46875,0.4834121055631685,0.0321605833135548,0.375,0.4918693768379647,0.0,0.0,0.2,0.3773364712030895,5.0,0.75,0.15
324,0.972279462096882,0.0735556121150421,0.8520289589219119,0.884255546645282,0.8720404581244585,0.206755125866424,0.2962625233027585,,0.5828009032289901,,0.7011494252873564,,0.6781609195402298,,0.9343145631962828,0.0852241800970014,0.1328566914620055,,0.2413793103448276,,0.1724137931034483,,0.9607609988109392,0.4942528735632184,0.4136324552175802,0.2365921064864551,0.3103448275862069,0.4653167170360072,0.2413793103448276,0.4304004960601476,0.0249999999999999,0.0212880520638277,0.0344827586206896,0.0229885057471264,0.6666666666666666
325,0.9935356224240488,0.0177375565610858,0.9729729731081082,0.9998161426732856,0.9447860367815872,0.0784131234804373,0.090493775566134,,0.0,,0.9527027027027029,,0.8513513513513513,,0.9932432432432432,0.0821994936526786,0.0347809384693831,,0.0202702702702702,,0.0270270270270269,,0.9616051862673484,0.3445945945945945,0.4443635583090414,0.0792276892664699,0.1959459459459459,0.3982749158846294,0.0405405405405405,0.1978929270847799,0.03125,0.138554707124391,0.3175675675675675,0.1351351351351351,0.425531914893617
326,0.8384968566397271,0.3544546995667734,0.9191222398195668,0.6379738682370262,0.6774444291526528,0.1502600201759923,0.1061063398189365,,0.0002545358824014,,0.6555023923444976,,0.3827751196172249,,0.9456059220432655,0.0428340051377042,0.0432949530277152,,0.0478468899521531,,0.0430622009569378,,0.8084979739474829,0.1004784688995215,0.2214853659000212,0.1974337280347184,0.062200956937799,0.2421000623531261,0.0526315789473684,0.2238330059997827,0.037037037037037,0.1505501905014442,0.0287081339712918,0.0047846889952153,0.1666666666666666
327,0.9982545693874834,0.0048257372654155,0.8989420047872194,0.7939890710382513,0.891030521693299,0.0263579186116741,0.4763824952719181,,0.6,,0.8360655737704918,,0.8360655737704918,,0.9161340134384836,0.0975496689027251,0.1629491855205638,,0.2950819672131147,,0.2950819672131147,,0.97151303413061,0.6721311475409836,,,0.4262295081967213,0.4986320083803493,0.3934426229508196,0.492567711913471,0.0833333333333333,0.1274551627660231,0.0491803278688524,0.0163934426229508,0.3333333333333333
328,0.4761588445580706,0.7750711800063271,200000001.0,1.0018975332068312,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1231060606060606,,
329,0.4689955935892811,0.7804878048780488,0.7084255151518647,0.9992951475737868,0.929545770700714,0.0776051388217472,0.014151218528374,,5.7418058324220745e-59,,0.4785,,0.0,,0.9961635484022148,0.0220346182480777,0.0,,0.0,,0.0004999999999999,,0.8444732500000001,0.013,0.2878006826763294,0.0788091156789346,0.0045,0.066947673562998,0.003,0.0547037132937432,0.0499999999999999,0.2203138311829884,0.108,0.006,0.0555555555555555
330,0.4689955935892811,0.7804878048780488,0.9123356785628938,0.9998739369684844,0.929759163934553,0.07996981602325,0.01160824885292,,3.1381198672807624e-21,,0.286,,0.0,,0.9975933613095874,0.022236351271572,0.0,,0.0,,0.0,,0.8035384999999999,0.002,0.3464666069760793,0.0587885825525503,0.0005,0.0223606797749979,0.0005,0.0223606797749979,0.0285714285714285,0.1660728110541535,0.038,0.025,0.6578947368421053
331,0.4689955935892811,0.7804878048780488,0.98400000008,0.999991995997999,0.98106676671926,0.0324196579716649,0.0405828898140002,,1.2739300254931692e-11,,0.6945,,0.0,,0.9995,0.0223606797749979,0.0,,0.0,,0.005,,0.944845,0.022,0.3832997565153246,0.0643059066597761,0.0095,0.0970281259667231,0.0055,0.0739762545897098,0.0011534025374855,0.0145055972896008,0.032,0.018,0.5625
332,0.4689955935892811,0.7804878048780488,0.9892577036837008,0.858711855927964,0.8630962753913192,0.0624637643329612,0.1224853930341896,,0.0,,0.423,,0.0,,0.9846447464330812,0.016258793377021,0.0014928001129799,,0.0014999999999999,,0.008,,0.67803925,0.0045,0.0433139398420468,0.0552523550787997,0.0015,0.0387104540095413,0.006,0.077246252282851,0.0061728395061728,0.0606655458252228,0.003,0.0005,0.1666666666666666
333,0.4689955935892811,0.7804878048780488,0.99400000003,0.9999969984992496,0.988595658715442,0.0252662906064564,0.0069038802844077,,0.0,,0.335,,0.0,,0.9995,0.0223606797749979,0.0,,0.0,,0.0,,0.8867175,0.023,0.4289998231582878,0.0508593878988003,0.0115,0.1066463160093173,0.0,0.0,0.0285714285714285,0.1660728110541535,0.824,0.349,0.4235436893203883
334,0.4689955935892811,0.7804878048780488,0.6299798851958447,0.9983721860930466,0.9167497584755028,0.111332355288657,0.0283949138155442,,7.683858886598689e-13,,0.5315,,0.0,,0.9957080131171364,0.0219503931280641,0.002798111217686,,0.002,,0.006,,0.8828115,0.012,0.2846283299665599,0.1221735605892037,0.006,0.077246252282851,0.006,0.077246252282851,0.0232558139534883,0.1477385630128688,0.0235,0.0065,0.2765957446808511
335,0.905200296956048,0.2277602523659306,1.0,1.0,0.9887374888910876,0.0131395255999037,0.1199968731840362,,0.0,,0.9905660377358492,,0.0,,0.9905660377358492,0.0971285862357264,0.0,,0.0,,0.0,,0.9704521181915272,0.5,0.4889985957314495,0.0353322829225512,0.3396226415094339,0.4758309514308865,0.0,0.0,0.0416666666666666,0.1579073576322489,3.1320754716981134,0.7358490566037735,0.2349397590361445
336,0.9996639598468492,0.0009311950336264,0.8741007196153078,0.9991963186207792,0.999827143262943,0.0002154466224717,0.992021994777978,,1.0,,1.0,,1.0,,0.9982014388489208,0.0424094464839985,0.3260605161652758,,0.4838129496402877,,0.5071942446043165,,1.0,0.6169064748201439,,,0.8327338129496403,0.3735494337664521,0.5,0.5004502477274344,0.0046296296296296,0.0011689187616525,0.0305755395683453,0.0179856115107913,0.5882352941176471
337,0.9999980029184492,5.537067901073556e-06,0.5684969515141431,0.9990626733222407,0.9996009250544796,0.0007281944083004,0.985497189535062,,1.0,,1.0,,1.0,,0.9983361064891848,0.0407908508224002,0.323198198197693,,0.4775374376039933,,0.5158069883527454,,0.9982585873239552,0.6306156405990017,,,0.4259567387687188,0.4948991056690376,0.4276206322795341,0.4951455972811764,0.0052083333333333,0.0386229582896572,0.0282861896838602,0.0183028286189683,0.6470588235294118
338,0.9999623947249114,0.0001042576205804,0.880866426174288,0.9992427259255392,0.9996971509640126,0.0002341918812733,0.9873507819766056,,1.0,,1.0,,1.0,,0.9981949458483754,0.0424859288662087,0.1813093923017578,,0.4765342960288808,,0.4548736462093863,,0.9999869671180388,0.6010830324909747,,,0.8321299638989169,0.3740886131559557,0.4566787003610108,0.4985699056595885,0.0084033613445378,0.062145512066255,0.0306859205776173,0.0180505415162454,0.5882352941176471
339,1.0,0.0,0.9581356142731045,0.7789777534464739,0.8445132391160459,0.2455004975934327,0.0641073767851243,,0.0,,0.0,,0.0,,0.9616544996364418,0.0453651388911126,0.0025724212550352,,0.0140845070422535,,0.0035211267605633,,0.8145581233882166,0.0809859154929577,0.2101999043353633,0.1280573290138838,0.0422535211267605,0.2015221032908458,0.0035211267605633,0.0593390829096926,0.1428571428571428,0.3578283584747245,0.0352112676056338,0.0035211267605633,0.1
342,1.0,0.0,0.7824047465896014,0.9523124357656731,0.959900787295024,0.0432999792936309,0.2260724023568602,,0.0,,0.8714285714285714,,0.6785714285714286,,0.9701107722007668,0.0793375798269637,0.1493255866526763,,0.1999999999999999,,0.2214285714285714,,0.9528571428571428,0.4214285714285714,0.3387179000341658,0.28193079406945,0.3071428571428571,0.4629655513611933,0.2071428571428571,0.4067139516144254,0.0277777777777777,0.0803922196055878,0.0928571428571428,0.0142857142857142,0.1538461538461538
343,0.9999884584088952,3.19994880082497e-05,0.7859532388099,0.992809619238477,0.993699348534768,0.0109096004141472,0.8011400976137729,,0.3214281881669068,,0.962,,0.922,,0.987499463037835,0.0429817570433622,0.1857842241998453,,0.41,,0.39,,0.99494,0.612,0.4756891561919518,0.0946486595355824,0.42,0.494052807251113,0.374,0.4843482077728228,0.0027472527472527,0.0041476692823666,0.014,0.002,0.1428571428571428
345,0.474610785765024,0.7762484866030663,0.8832849070620981,0.9999511697411996,,,0.0585030091110154,,,,0.8670818505338078,,0.65355871886121,,0.9990420752503107,0.0133060071682802,0.0063076850060871,,0.0072953736654803,,0.0085409252669038,,0.940384651916769,0.0067615658362989,0.3172495070810828,0.0666690088409179,0.0033807829181494,0.0580512950824541,0.0208185053380782,0.1427890859282747,0.0016863406408094,0.035628410066401,0.0113879003558718,0.0051601423487544,0.453125
346,0.4763084842226657,0.7749571809838621,0.9946129347381202,0.5368907625205288,0.955868644737697,0.0612349196965285,0.103168899246663,,2.0997587617115904e-05,,0.9842864973506305,,0.9736890188196602,,0.9881658615980792,0.0065326956872435,0.0456546259768406,,0.0454960716243376,,0.0518911017723369,,0.9467460962873772,0.0703453316279919,,,0.0367257445642243,0.1881048360327925,0.0559108350082221,0.2297704504160808,0.0172413793103448,0.1245031024811626,0.0018271514708569,0.0003654302941713,0.2
347,0.9182958340544894,0.1999999999999999,1.0,1.0,,,0.0385331806684146,,,,0.4166666666666667,,0.0,,0.9722222222222222,0.1666666666666666,0.0,,0.0,,0.1388888888888888,,0.7824074074074074,0.3055555555555556,0.3785615999244912,0.1186851194459484,0.1944444444444444,0.4013864859597432,0.0,0.0,0.1428571428571428,0.3044713810352108,0.6944444444444444,0.0555555555555555,0.08
348,0.9927050272181984,0.0199900276506052,200000001.0,1.0023980815347722,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0837320574162679,,
349,0.9999998093199088,5.286773074875128e-07,200000001.0,1.000514403292181,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0128534704370179,,
351,0.957679027766184,0.10980762539146,1.0,1.0,0.990126442269746,0.0365375874417125,0.0075541963074376,,0.0,,0.9384615384615383,,0.0,,0.9948717948717948,0.0716114874039432,0.0,,0.0,,0.0307692307692307,,0.9805128205128204,0.4717948717948718,0.4826877943892768,0.0502574735827128,0.3230769230769231,0.4688555590898468,0.0358974358974358,0.186513286178831,0.0277777777777777,0.1358974358974359,1.117948717948718,0.0051282051282051,0.0045871559633027
352,0.9824740868386408,0.0472516875602699,0.8577162740850545,0.984167424931756,0.9944239402776536,0.0074589406232116,0.7553271179344945,,0.0083635768556549,,0.9682539682539684,,0.8952380952380953,,0.9836297484505788,0.0539988405816123,0.1980380761129394,,0.3492063492063492,,0.3587301587301587,,0.993116654069035,0.653968253968254,0.4912206916699397,0.0885725483581458,0.4571428571428571,0.4989524969138085,0.2825396825396825,0.450950758726579,0.0555555555555555,0.2222335598014863,0.0571428571428571,0.0095238095238095,0.1666666666666666
353,0.9998153271549208,0.0005118689615457,0.801551947665139,0.9924008016032064,0.99881738136508,0.0017651399727713,0.963618113018226,,0.560889144914034,,0.99,,0.958,,0.9895043954965926,0.0435158539523063,0.1759049101304584,,0.4399999999999999,,0.4579999999999999,,0.995392,0.634,0.4820012694946418,0.0951150357863546,0.424,0.4946851795371551,0.382,0.4863631340843925,0.0028490028490028,0.0026224291634159,0.014,0.002,0.1428571428571428
355,1.0,0.0,0.9969730645656228,0.9105346823698788,0.9998940985336144,9.38793128171499e-05,0.9974251205549082,,0.5210184379067542,,0.9981808731808732,,0.9940228690228692,,0.9905123003328103,0.013034683290305,0.1430380222583525,,0.4864864864864865,,0.4963617463617463,,0.9994800468747974,0.7141372141372141,0.5021165145784972,0.0904615230593853,0.5171517671517671,0.4997706735252982,0.4797297297297297,0.499653875237659,0.0009784735812133,0.0149203906771101,0.0012993762993762,0.0007796257796257,0.6
356,0.9991983542636396,0.0022197558268589,0.8622222227716667,0.9954802259887006,0.8968308973880412,0.0873146455520454,0.1705394389900526,,1.1153624339884943e-05,,0.7166666666666667,,0.0,,0.9772246900059224,0.1281469703961121,0.0801403924674249,,0.1333333333333333,,0.0666666666666666,,0.9305555555555556,0.4333333333333333,0.444736974579911,0.0936296747938335,0.2833333333333333,0.4544196025054849,0.1166666666666666,0.3237317715130933,0.0769230769230769,0.1886278991307604,0.25,0.0166666666666666,0.0666666666666666
357,0.8672816222000259,0.3025984911986589,0.8740740744876543,0.9965043695380774,0.99231815970309,0.0071651859236964,0.6435421211743487,,0.0,,0.9666666666666668,,0.9444444444444444,,0.9888888888888888,0.1054092553389459,0.2022554988897875,,0.2777777777777778,,0.2555555555555555,,0.9846913580246912,0.6,,,0.4333333333333333,0.4983117565757134,0.3444444444444444,0.4778489044986781,0.0769230769230769,0.2339700984404399,0.2666666666666666,0.1222222222222222,0.4583333333333333
358,0.8077527023327316,0.4056686227993508,0.8308751234992743,0.9982196156464366,0.9613256503006448,0.0620567742278249,0.1405380636532556,,0.0,,0.9970501474926252,,0.991150442477876,,0.9970501474926252,0.0543125446593568,0.0857361221925222,,0.0973451327433628,,0.0943952802359882,,0.9759312919309788,0.3156342182890855,,,0.1887905604719764,0.3919206391174787,0.0766961651917404,0.2665021048853604,0.0277777777777777,0.1484626760083693,0.1238938053097345,0.0530973451327433,0.4285714285714285
359,1.0,0.0,0.9586460167519446,0.9066834170854272,0.9248852870975756,0.0783063986666733,0.0194907267321295,,0.3836661730286481,,0.92,,0.605,,0.9677403765663956,0.0630810015751227,0.0,,0.0,,0.175,,0.948175,0.095,0.2461484352974874,0.1078240309346547,0.03,0.1710152950930965,0.21,0.4083303421761705,0.0074626865671641,0.0077737332129701,0.04,0.005,0.125
360,0.9385750889380636,0.1548751007252216,0.9080393170116396,0.8642446579790268,0.9801738259084884,0.0240892224933708,0.5485257870344713,,0.0062460443717319,,0.897196261682243,,0.6542056074766355,,0.9606406130694164,0.0560214359265059,0.1861296402838402,,0.3504672897196261,,0.3411214953271028,,0.9600401781815006,0.3551401869158878,0.3679207789578872,0.153717995012289,0.2009345794392523,0.4016387387332436,0.2383177570093458,0.4270534176905068,0.0238095238095237,0.1159452342348487,0.0420560747663551,0.0233644859813084,0.5555555555555556
361,1.0,0.0,0.950632578075282,0.8724497991967871,0.7070437012068574,0.283248476371573,0.1874651538710254,,0.3003341702108307,,0.756,,0.632,,0.9644151873707844,0.0523898836588014,0.0923095899361674,,0.144,,0.0879999999999999,,0.933424,0.224,0.266791280363337,0.20360266294697,0.128,0.3347599991458245,0.148,0.35581232361816,0.0158730158730158,0.0290047226763505,0.008,0.008,1.0
362,0.9919924034538556,0.0219178082191779,0.9473684210964912,0.9914651493598862,0.9356208123313526,0.0698826496832047,0.0039842241507341,,0.0,,0.7105263157894737,,0.0,,0.9475128455113646,0.1555559990694297,0.0,,0.0,,0.0,,0.8386426592797784,0.5263157894736842,0.3685248345653638,0.1559507387066326,0.1842105263157894,0.3928594520631916,0.0,0.0,0.0588235294117647,0.1340328454148155,2.236842105263158,0.2631578947368421,0.1176470588235294
363,0.9982545693874834,0.0048257372654155,0.7704918038142077,0.9852459016393442,0.9585235589849384,0.0529564441585891,0.0002254219644712,,0.0,,0.6229508196721312,,0.0,,0.9635148740104644,0.123746984506909,0.0,,0.0,,0.0,,0.9201827465735016,0.4426229508196721,0.2949379372032711,0.2072108632634066,0.1639344262295081,0.3732884438274,0.0163934426229508,0.128036879932896,0.0555555555555555,0.1580565218723602,1.0491803278688523,0.1147540983606557,0.109375
366,0.9993506898146104,0.0017983814566888,1.0,1.0,0.9250579460794214,0.1359511968168025,0.1355544199997342,,1.0,,1.0,,1.0,,0.995,0.0707106781186547,0.079393417157375,,0.0949999999999999,,0.0899999999999999,,0.971975,0.275,0.4339040531795068,0.0659235644844182,0.16,0.3675260220507142,0.12,0.3257769992899002,0.0109890109890109,0.0503113626453628,0.05,0.05,1.0
367,0.9809470132751208,0.0512455516014235,0.6918918929656156,0.9907441688263606,,,0.04969826415261,,,,0.7432432432432432,,0.0,,0.9735725057263012,0.1139765343810521,0.0,,0.0,,0.0675675675675675,,0.920927684441198,0.2432432432432432,0.3691568793599226,0.1516106550188015,0.1351351351351351,0.3442014512209155,0.054054054054054,0.2276678602095179,0.0384615384615384,0.0978730941174106,0.3648648648648648,0.1756756756756756,0.4814814814814814
368,0.9912232530606148,0.0239935817168908,0.9930414237055816,0.9016059454527738,0.9985948023892784,0.0015427214798274,0.9806024382595392,,0.9171206882865616,,0.9981634527089072,,0.9958677685950412,,0.9886696727554414,0.018190998911312,0.3079122974261818,,0.4449035812672176,,0.4449035812672176,,0.9990066791970122,0.7033976124885216,0.4832235420349574,0.2035212793038975,0.4793388429752066,0.4996876598776784,0.4715335169880624,0.4993036391298894,0.0021645021645021,0.0125869613462086,0.0013774104683195,0.0009182736455463,0.6666666666666666
369,0.9814538950336535,0.049921996879875,0.4626666687008889,0.9755102040816328,0.8037396872585377,0.3049979854198924,0.0667143500972288,,0.0,,0.0,,0.0,,0.9499294525303644,0.1336036640861158,0.0,,0.0,,0.0,,0.8264,0.16,0.3574222112109138,0.1108311357621348,0.1,0.3030457633656632,0.0,0.0,0.0434782608695652,0.0429173302198725,0.1,0.02,0.2
370,1.0,0.0,0.8428442389119335,0.8121212121212121,0.70112375004752,0.1594017712367246,0.1301288905450895,,0.000178459750661,,0.1666666666666666,,0.0,,0.924984854368846,0.0983400726765447,0.0124655461145373,,0.0303030303030302,,0.0,,0.7959136822773186,0.1515151515151515,0.3119368989867827,0.1092445093426121,0.0454545454545454,0.2098950786844323,0.0,0.0,0.0454545454545454,0.1188441130844616,0.0757575757575757,0.0303030303030303,0.4
371,0.99819587904281,0.0049875311720699,0.7501641414861255,0.8435897435897436,0.3115232728709559,0.085017065335124,0.0804366763236635,,0.0,,0.0,,0.0,,0.8982824159458851,0.1225939016101286,0.0021261183355976,,0.05,,0.025,,0.684375,0.05,0.1898111849658004,0.1255607024831682,0.025,0.1581138830084189,0.0,0.0,0.0769230769230769,0.070312945155286,0.05,0.025,0.5
372,1.0,0.0,0.8735988381667219,0.9325051759834369,0.9204562648123988,0.0497579873844867,0.6555001698831684,,0.4995712891623123,,0.9428571428571428,,0.8428571428571429,,0.9313153397498792,0.0985230953018957,0.1898673048283722,,0.2857142857142857,,0.3285714285714286,,0.9640816326530612,0.6571428571428571,0.4663899549322128,0.1369812348969026,0.4142857142857143,0.4961549881405292,0.3285714285714285,0.473085112648373,0.0212765957446808,0.0178409467982442,0.0571428571428571,0.0142857142857142,0.25
373,0.9774178175281716,0.0604026845637584,0.6521942123161286,0.9811764705882352,0.9539849580991082,0.0463581980150054,0.3578335336652374,,0.0384638704429529,,0.8235294117647058,,0.3333333333333333,,0.9527463335146076,0.1331256279750861,0.1520625060827299,,0.2549019607843137,,0.1568627450980392,,0.938869665513264,0.4117647058823529,0.4466444603738712,0.115210661440618,0.3137254901960784,0.4686233489032049,0.0980392156862745,0.300326619585032,0.0303030303030303,0.0268897947264627,0.1176470588235294,0.0196078431372549,0.1666666666666666
374,0.99819587904281,0.0049875311720699,0.8024344637174434,0.9354341736694678,0.6458518739220495,0.4263610542738185,0.0945594806686003,,0.3636363636363636,,0.4166666666666667,,0.2083333333333333,,0.9438735536480378,0.0722959976801742,0.0164347013503586,,0.05,,0.0416666666666666,,0.8297916666666667,0.1666666666666666,0.2816719502621043,0.1236111529548617,0.075,0.264495714886418,0.0333333333333333,0.1802581404510751,0.032258064516129,0.0472749020938265,0.0166666666666666,0.0166666666666666,1.0
